,M1,meanK1,stdK1,meanI1,stdI1,M2,meanK2,stdK2,meanI2,stdI2
64,60430,62427.86932805402,43.5631748203773,0.04296218765513817,0.0013464696441458349,19517,19968.488140962385,2.410763276420424,0.01699769431777425,0.00020978524876525507
65,60383,62427.917904429916,43.01653652197071,0.04295321530894457,0.0013591368743023921,19511,19968.473871843576,3.1274485776186873,0.01699764235559428,0.0002099390393026953
66,60456,62428.10698629838,48.10349047974953,0.04295345375148868,0.0014416619562875746,19497,19968.45733277981,3.857759431747683,0.016996307124172952,0.00023922556981434526
67,60441,62428.344869622,54.002636220291826,0.04295137406727221,0.0016384287742148773,19521,19968.409599729734,5.452194119973725,0.016993852773935763,0.0003106100499315139
68,60501,62428.40229378607,52.96581330965834,0.042948133088709275,0.001584737335862171,19497,19968.393516882206,5.892555811920468,0.01699302456788224,0.0003312362400446484
69,60358,62428.57534299514,54.82458244382105,0.04293732396699691,0.001697757768318311,19503,19968.425452170864,4.979523121529205,0.016994667487053274,0.0002888774488001203
70,60419,62428.81801365584,55.86486399612485,0.04292570217977788,0.0017239162211926465,19505,19968.42546128041,4.979267888457419,0.01699466803383748,0.0002888626422771161
71,60356,62429.04222845394,58.15662130753501,0.04291848366359599,0.0017800565820378495,19497,19968.409470856608,5.455547734446262,0.01699384520695492,0.00031080110006486143
72,60441,62429.22896522956,60.931232449433026,0.042906272232425005,0.0018977155106712433,19502,19968.42544761539,4.979650752784387,0.016994667213619117,0.0002888848529154954
73,60400,62429.56259100607,64.5192735738743,0.04289137417218543,0.002010709525590345,19534,19968.416107078527,5.149020214859793,0.016995392648715062,0.0003055473847712824
74,60399,62430.120353227896,69.48327589244012,0.04287171973045911,0.0021499242587160574,19502,19968.418126768098,5.144275349219203,0.016996256794174956,0.0002805350241925535
75,60387,62430.49023583353,72.54239333290349,0.042859324026694484,0.0022436238997073504,19534,19968.39813420734,5.39176868493575,0.016995802191051502,0.00028491806250748774
76,60402,62430.9224874178,75.55575996389858,0.04283974040594682,0.0023845425272672406,19513,19968.382068303876,5.835856772029207,0.01699497770716958,0.0003072103828265776
77,60402,62431.56932887447,80.18591193339272,0.042819608622231047,0.002490831702720822,19512,19968.366119817627,6.2460784048952425,0.016994157441574415,0.00032786422329680886
78,60452,62432.3749225407,85.01558493144002,0.042786508304109044,0.0027006398246809797,19486,19968.395662928415,5.678886696933254,0.01699517602381197,0.00030524846505164974
79,60476,62433.39669712226,92.13823052376046,0.042757738607050726,0.0028469216444501413,19492,19968.4052375918,5.299181842601993,0.01699574184280731,0.0002851340922522547
80,60346,62434.487434364826,97.88975901352885,0.04272901269346767,0.002996292747843181,19499,19968.40104026085,5.3647613037690585,0.016996358787630138,0.00026026386497026316
81,60420,62435.69929611205,105.15703793744433,0.04269932141674942,0.00313193389939021,19520,19968.442525337003,4.133315956367926,0.016997284836065576,0.00017719459616379635
82,60441,62436.81332519496,110.35616198659956,0.042666451580880525,0.00327978300649067,19495,19968.448852235615,4.037796133152675,0.016997537830212878,0.00017365789508396452
83,60445,62438.62597265689,119.66522580789771,0.042622599056993955,0.0034595106654277895,19532,19968.464901587882,3.3646437334579984,0.016998361662912145,0.0001303684520751146
84,60417,62440.30545229336,126.95065050016262,0.04257397752288263,0.0036393537222219564,19522,19968.46487628748,3.365505238430459,0.0169983608236861,0.0001304018343726947
85,60443,62442.59047769978,136.7281458691436,0.042507105868338765,0.003933402316606019,19506,19968.470655475874,3.2466200304410506,0.016999179739567313,0.00014812973588487766
