mean,0.5,10,2,5016.311532732954,1141.0718863670404,0.4649598334253362,0.40639103673075777,7.6,7.2
mean,0.5,10,3,4854.122610488871,1187.2140378871202,0.46659890867109893,0.5139349937128206,12.4,17.4
mean,0.5,10,6,4996.656555524987,966.692983509857,0.3867814510550407,0.36393842567937296,52.6,63.2
mean,0.5,10,10,5022.696815303976,1098.8664938874927,0.2913207887674159,0.23947492958035818,306.2,206.8
mean,0.5,10,15,8855.031856712953,5155.5335794800985,0.03751552119181709,0.024034721064907404,6407.6,3601.0
mean,0.5,10,25,9833.22806855284,8166.9920526219075,0.021154531325918397,0.018623464262340274,9437.6,7784.8
mean,0.5,10,39,9862.968152938302,8631.54883677049,0.016550384230878516,0.016048190541723795,9506.0,8257.4
mean,0.5,10,63,9897.04665027082,8431.788871041239,0.012727139868687759,0.012606412591596393,9578.6,8088.4
mean,0.5,10,100,9924.577846510381,8164.857024017901,0.009560667388679837,0.010055107273670177,9636.4,7880.6
mean,0.5,10,158,9859.109206159204,8206.869940340013,0.0080934872048356,0.0079072914395409,9584.6,7946.4
mean,0.5,10,251,9832.598370192974,7843.785578973551,0.0063310806297238635,0.0068230996005485154,9567.2,7606.8
mean,0.5,10,398,9961.233580540802,8790.049002816844,0.0037505820296515526,0.005972496746351294,9728.0,8529.0
mean,0.5,10,630,9971.638091484017,8998.403237628972,0.0027031302684993297,0.006021217045220429,9742.6,8742.6
mean,0.5,10,1000,9732.437192732004,7668.462017517298,0.005806308479906376,0.005918100238649475,9477.4,7447.4
mean,0.5,100,2,5001.619061751629,1082.2340057187048,0.4360013427635942,0.42137940551128955,63.8,60.6
mean,0.5,100,3,4980.178782718011,1069.4702800044108,0.411786805155969,0.4121590542436775,147.8,133.0
mean,0.5,100,6,4991.939567393645,1149.6897262700438,0.3586367285087485,0.33687412149100654,572.0,379.2
mean,0.5,100,10,5025.517639228108,1240.5181679007408,0.31480297991788103,0.2172643378856829,2127.8,618.0
mean,0.5,100,15,5133.002711131814,1553.5667684588157,0.24561772094353035,0.11356157022212221,4179.4,987.0
mean,0.5,100,25,9800.56097136477,8263.234677534652,0.024573548496015004,0.018257596444784596,9320.0,7781.6
mean,0.5,100,39,9862.118948103545,8699.991652304248,0.018533302546562953,0.016177263338373517,9458.0,8302.0
mean,0.5,100,63,9890.16869796272,8453.419536582085,0.013823514341987763,0.012601330271588078,9535.8,8088.8
mean,0.5,100,100,9915.697586314624,8337.5395352052,0.010139511011446887,0.009332362219776158,9600.4,8017.4
mean,0.5,100,158,9925.689017089826,8382.97567574967,0.008108755301071956,0.007645355082392438,9631.2,8080.2
mean,0.5,100,251,9907.959424313156,8147.339799706813,0.006620177350054137,0.006157490655624148,9620.8,7842.4
mean,0.5,100,398,9948.514949643466,8818.89571476422,0.004600304401360234,0.006260667702625929,9672.0,8509.2
mean,0.5,100,630,9955.266590421466,9075.579035387755,0.003587973715363991,0.005545973831815437,9689.8,8763.0
mean,0.5,100,1000,9848.47155111706,7780.240716628624,0.006112514380216401,0.00576389763182534,9563.8,7512.0
mean,0.5,1000,2,5004.745980428801,1132.2726433226308,0.42769201287287434,0.42199815535102997,617.6,484.4
mean,0.5,1000,3,4994.467471037453,1232.7243585862298,0.41307020070258677,0.38016528112237197,1332.6,701.6
mean,0.5,1000,6,5039.861102774627,1378.931136339982,0.3743708601487393,0.28471050254860675,3529.0,820.0
